time,tavg,tmin,tmax,prcp,,,,,
01-08-2009,30.7,28,33.2,,,,,,
02-08-2009,29,,34.3,,,,,,
03-08-2009,30.7,24.9,34.6,,,,,,
04-08-2009,30.3,,36,0.5,,,,,
05-08-2009,30.4,26.8,33.6,4.1,,,,,
06-08-2009,30.3,26.7,34.2,0,,,,,
07-08-2009,29.6,,34,,,,,,
08-08-2009,27.6,,32.6,8.9,,,,,
09-08-2009,28,23.8,33.8,23.9,,,,,
10-08-2009,28.7,26.4,31.7,1,,,,,
11-08-2009,28.4,25.2,33.6,65,,,,,
12-08-2009,27.7,26.4,30.4,22.1,,,,,
13-08-2009,29.2,26.4,34.5,1,,,,,
14-08-2009,27.1,,31,0.5,,,,,
15-08-2009,28.5,25.2,32.8,21.1,,,,,
16-08-2009,29,25.8,33.4,18,,,,,
17-08-2009,29.6,26.7,33.5,0,,,,,
18-08-2009,29.4,27.3,34.1,0.3,,,,,
19-08-2009,27.8,,33.6,2,,,,,
20-08-2009,26.9,23.8,32.1,81,,,,,
21-08-2009,27,24.7,32.6,6.1,,,,,
22-08-2009,28.5,24.8,31.1,2,,,,,
23-08-2009,27.8,,34,0,,,,,
24-08-2009,26.7,23.6,30.5,59.9,,,,,
25-08-2009,26.3,25,30.5,8.9,,,,,
26-08-2009,27.6,25,30.7,4.1,,,,,
27-08-2009,28.9,25.3,33.6,1,,,,,
28-08-2009,29.2,25.6,33,5.1,,,,,
29-08-2009,28.8,,33.1,0,,,,,
30-08-2009,28.7,25.4,33.6,30,,,,,
31-08-2009,28.4,25.7,34,4.1,,,,,
01-09-2009,28.7,26.8,33,2,,,,,
02-09-2009,28.2,26,33.2,0,,,,,
03-09-2009,27.9,25.9,31.2,1,,,,,
04-09-2009,27.6,,32,0.5,,,,,
05-09-2009,27.5,25,29.6,13,,,,,
06-09-2009,27.3,,31.2,2,,,,,
07-09-2009,29.2,24.7,32.7,29,,,,,
08-09-2009,28.4,,34,0,,,,,
09-09-2009,29.1,24.6,32.8,11.9,,,,,
10-09-2009,29.5,27,34.6,0,,,,,
11-09-2009,29.7,26.9,35,,,,,,
12-09-2009,30.7,26.4,35.4,,,,,,
13-09-2009,29.1,,36,,,,,,
14-09-2009,29.2,,35.6,,,,,,
15-09-2009,29.2,22.6,35.4,,,,,,
16-09-2009,28.9,26.1,34,,,,,,
17-09-2009,27.7,,34,,,,,,
18-09-2009,28.2,25,33.2,,,,,,
19-09-2009,28.8,25.3,,,,,,,
20-09-2009,29,26,33.3,,,,,,
21-09-2009,29,26.2,33.4,,,,,,
22-09-2009,28,26.5,30.4,,,,,,
23-09-2009,28.6,25.8,33.8,,,,,,
24-09-2009,28.9,25.5,34,,,,,,
25-09-2009,29.3,25.8,34.1,,,,,,
26-09-2009,28.6,26.1,34.3,,,,,,
27-09-2009,28.1,25.6,33,,,,,,
28-09-2009,25.1,,28.4,19.1,,,,,
29-09-2009,26.4,25.4,29.3,24.9,,,,,
30-09-2009,26.9,25.4,30.6,21.1,,,,,
01-10-2009,26,24.6,28,24.9,,,,,
02-10-2009,26.6,24.4,29,67.1,,,,,
03-10-2009,26.8,25.5,29.6,3,,,,,
04-10-2009,27,24.9,31.2,0.5,,,,,
05-10-2009,27.3,24.8,32.5,21.1,,,,,
06-10-2009,27.8,25.8,32.2,1,,,,,
07-10-2009,28.6,25.6,32,5.1,,,,,
08-10-2009,27,,30.5,0,,,,,
09-10-2009,27.2,22.3,33,,,,,,
10-10-2009,27.4,23.4,33.4,,,,,,
11-10-2009,27.4,23,33.6,,,,,,
12-10-2009,27.4,22.1,34.5,,,,,,
13-10-2009,27.4,22.7,34,,,,,,
14-10-2009,26.8,21.9,33.2,,,,,,
15-10-2009,26.9,20.8,33.6,,,,,,
16-10-2009,27.5,22.9,34,,,,,,
17-10-2009,27.1,22.3,32.7,,,,,,
18-10-2009,27.1,22.8,33.4,,,,,,
19-10-2009,27.6,21.8,33.9,,,,,,
20-10-2009,27.1,,34.2,,,,,,
21-10-2009,26,20.3,34.2,,,,,,
22-10-2009,25.2,19.5,33.5,,,,,,
23-10-2009,24.5,17.6,32.3,,,,,,
24-10-2009,24.5,17.7,32.6,,,,,,
25-10-2009,24.4,17.2,32.7,,,,,,
26-10-2009,24.6,18,32.2,,,,,,
27-10-2009,24.8,18,32.1,,,,,,
28-10-2009,25.7,19.3,32.2,,,,,,
29-10-2009,25.8,20.4,33,,,,,,
30-10-2009,26.1,19.8,33,,,,,,
31-10-2009,25.5,19.1,33.4,,,,,,
01-11-2009,25.9,18.1,33.2,,,,,,
02-11-2009,25.2,20,31,,,,,,
03-11-2009,26.1,20.4,32.7,,,,,,
04-11-2009,26.1,22.3,30.4,,,,,,
05-11-2009,26.7,22.3,32.6,0,,,,,
06-11-2009,26.7,23.2,33.7,,,,,,
07-11-2009,27.2,23.2,32.2,0,,,,,
08-11-2009,27.7,23,33.4,,,,,,
09-11-2009,27,23,32.8,0,,,,,
10-11-2009,26.9,22,34.2,,,,,,
11-11-2009,27.4,21.2,34.3,,,,,,
12-11-2009,25.9,23,28.5,,,,,,
13-11-2009,28.7,24,,,,,,,
14-11-2009,29.3,24.6,36,,,,,,
15-11-2009,28.3,,37.6,,,,,,
16-11-2009,28.3,23.3,35.4,,,,,,
17-11-2009,28.3,24.6,34.1,,,,,,
18-11-2009,25.1,23.6,32,1,,,,,
19-11-2009,23.9,,27,18,,,,,
20-11-2009,24.2,20.8,29.5,0,,,,,
21-11-2009,22.9,,28.4,,,,,,
22-11-2009,22.5,18.4,28.9,,,,,,
23-11-2009,21.3,15.5,28.8,,,,,,
24-11-2009,20.5,15.2,28.4,,,,,,
25-11-2009,20.7,14.4,29.2,,,,,,
26-11-2009,21.2,14.8,29.5,,,,,,
27-11-2009,20.8,14.1,29.3,,,,,,
28-11-2009,20.6,13.9,29.3,,,,,,
29-11-2009,20.4,13.5,29.3,,,,,,
30-11-2009,20.6,13.7,29.2,,,,,,
01-12-2009,21.3,14.4,29.5,,,,,,
02-12-2009,21.9,16.8,29.5,,,,,,
03-12-2009,22.1,16,29.5,,,,,,
04-12-2009,22.1,17.5,29.5,,,,,,
05-12-2009,22,16.5,30,,,,,,
06-12-2009,22.9,16.6,30.6,,,,,,
07-12-2009,22.2,16.1,29.8,,,,,,
08-12-2009,22.6,17,30.5,,,,,,
09-12-2009,22.6,17,30.5,,,,,,
10-12-2009,23.2,17.9,29.7,,,,,,
11-12-2009,22.7,18.1,29.8,,,,,,
12-12-2009,21.8,17.1,29.3,,,,,,
13-12-2009,22.6,15.2,30.8,,,,,,
14-12-2009,22.9,17,30.9,,,,,,
15-12-2009,23.3,17.1,32.1,,,,,,
16-12-2009,24.1,17.4,31,,,,,,
17-12-2009,24.7,19.9,32.8,,,,,,
18-12-2009,24.2,18.4,32.6,,,,,,
19-12-2009,24.3,19.4,30.4,,,,,,
20-12-2009,23.7,19.9,30,,,,,,
21-12-2009,22.4,17.6,28.8,,,,,,
22-12-2009,21.2,16.6,27.8,,,,,,
23-12-2009,20.5,14.7,27.2,,,,,,
24-12-2009,20.1,13.7,28,,,,,,
25-12-2009,20.1,,28.8,,,,,,
26-12-2009,20,13,27.8,,,,,,
27-12-2009,20.5,14.1,27.5,,,,,,
28-12-2009,20.3,14.3,27.8,,,,,,
29-12-2009,20.9,13,29.2,,,,,,
30-12-2009,22.2,15.4,29.5,,,,,,
31-12-2009,22.7,16.3,29.5,,,,,,
01-01-2010,20.5,16.4,27.4,,,,,,
02-01-2010,19.2,12.8,27,,,,,,
03-01-2010,18.8,11.3,27.5,,,,,,
04-01-2010,19.9,13,29,,,,,,
05-01-2010,20.2,15.1,27.4,,,,,,
06-01-2010,19.1,14.4,26.2,,,,,,
07-01-2010,19.1,14,26.1,,,,,,
08-01-2010,21.3,13.8,27.8,,,,,,
09-01-2010,22.5,17.1,29.4,,,,,,
10-01-2010,23.4,17,29.7,,,,,,
11-01-2010,23.4,19.3,29.8,,,,,,
12-01-2010,23.2,19.6,29.6,,,,,,
13-01-2010,23.6,19.8,28.8,,,,,,
14-01-2010,21.8,19,25.6,5.1,,,,,
15-01-2010,20.9,,25.8,0,,,,,
16-01-2010,21,15.2,27.1,0,,,,,
17-01-2010,20.2,15.7,,,,,,,
18-01-2010,20.9,15.6,27.6,,,,,,
19-01-2010,21.1,15.8,28.4,,,,,,
20-01-2010,20.1,15.2,27.4,,,,,,
21-01-2010,20.1,12.9,28.6,,,,,,
22-01-2010,20.4,13.2,29,,,,,,
23-01-2010,19.4,13.8,29.1,,,,,,
24-01-2010,20.8,13.1,30,,,,,,
25-01-2010,21.6,12.9,30,,,,,,
26-01-2010,22.3,14.3,31.8,,,,,,
27-01-2010,22.1,14,31,,,,,,
28-01-2010,22,15.2,29.7,,,,,,
29-01-2010,22.3,15.7,30.6,,,,,,
30-01-2010,22.5,14.9,30.4,,,,,,
31-01-2010,22.2,14.6,30.5,,,,,,
01-02-2010,22.5,14.6,31,,,,,,
02-02-2010,23.1,15,32.5,,,,,,
03-02-2010,24.4,16,32.4,,,,,,
04-02-2010,23.7,18.8,30,,,,,,
05-02-2010,23.5,17.1,31.3,,,,,,
06-02-2010,23.3,17.7,31.4,,,,,,
07-02-2010,23.7,15.4,33,,,,,,
08-02-2010,24.3,15.8,34,,,,,,
09-02-2010,24.5,16.5,34.3,,,,,,
10-02-2010,25.1,17.7,34,,,,,,
11-02-2010,24.8,18.3,33.2,,,,,,
12-02-2010,25.4,19.6,34.5,,,,,,
13-02-2010,25.6,19,35.1,,,,,,
14-02-2010,26.4,18.9,35.7,,,,,,
15-02-2010,25.9,20.2,34.4,,,,,,
16-02-2010,26.3,21,33.6,,,,,,
17-02-2010,27.8,21.6,36.2,,,,,,
18-02-2010,26.2,21.4,33.2,,,,,,
19-02-2010,26.6,21,32.7,,,,,,
20-02-2010,26.9,22.4,34.1,,,,,,
21-02-2010,27,21.8,34.2,,,,,,
22-02-2010,27.2,23,34.2,,,,,,
23-02-2010,27.5,21.9,35,,,,,,
24-02-2010,27.7,23.5,34.6,,,,,,
25-02-2010,29.6,24.1,37.8,,,,,,
26-02-2010,27.9,21.8,36.8,,,,,,
27-02-2010,27.6,20,36,,,,,,
28-02-2010,28.4,19.7,37.5,,,,,,
01-03-2010,28.4,19.2,38.8,,,,,,
02-03-2010,29.1,21.5,38.4,,,,,,
03-03-2010,29.5,22,39.4,,,,,,
04-03-2010,29.1,24.2,37.3,,,,,,
05-03-2010,29.3,25,36.5,,,,,,
06-03-2010,29.8,24.6,37.7,,,,,,
07-03-2010,29.8,25.5,36.5,,,,,,
08-03-2010,29.9,26.2,36.5,,,,,,
09-03-2010,29.5,25.8,35.8,,,,,,
10-03-2010,29.4,25.7,36.2,,,,,,
11-03-2010,27.8,,36.6,,,,,,
12-03-2010,29.3,23,37.2,,,,,,
13-03-2010,30.6,23.7,38.4,,,,,,
14-03-2010,30.5,24.2,38.6,,,,,,
15-03-2010,30.4,,39.5,,,,,,
16-03-2010,29.8,25.6,36.6,,,,,,
17-03-2010,28.8,,35.5,,,,,,
18-03-2010,29.3,22.2,37.5,,,,,,
19-03-2010,30.9,22.8,41.5,,,,,,
20-03-2010,29.9,23.6,39.5,,,,,,
21-03-2010,30.2,24.7,40.3,,,,,,
22-03-2010,30.4,25.2,40.4,,,,,,
23-03-2010,30.3,24.8,39.3,,,,,,
24-03-2010,29.6,25.8,36,,,,,,
25-03-2010,29.5,26.2,36,,,,,,
26-03-2010,29.3,26,35.6,,,,,,
27-03-2010,29.5,26,35.8,,,,,,
28-03-2010,30.1,26.4,36.6,,,,,,
29-03-2010,30.6,26.6,37.5,,,,,,
30-03-2010,30.4,26.8,37.4,,,,,,
31-03-2010,30.1,27,37.3,,,,,,
01-04-2010,31.2,24.8,40.5,,,,,,
02-04-2010,30.8,27,38.5,,,,,,
03-04-2010,30.6,27.6,36.9,,,,,,
04-04-2010,29.7,,37.2,,,,,,
05-04-2010,31.4,26.6,40.4,,,,,,
06-04-2010,31.2,26,,,,,,,
07-04-2010,30.9,25.6,40,,,,,,
08-04-2010,31.1,25.8,39.4,,,,,,
09-04-2010,32.2,25,43.6,,,,,,
10-04-2010,31.7,26.2,41.2,,,,,,
11-04-2010,31.7,27.6,40.2,,,,,,
12-04-2010,30.8,27.4,37.8,,,,,,
13-04-2010,31.9,27.4,40,,,,,,
14-04-2010,32.2,28.2,40.5,,,,,,
15-04-2010,31.6,28.7,38.4,,,,,,
16-04-2010,31.5,28,38.4,,,,,,
17-04-2010,31.6,27,39,,,,,,
18-04-2010,31.8,26.8,39.7,,,,,,
19-04-2010,31.3,27.1,38.5,,,,,,
20-04-2010,32.6,26,42.4,,,,,,
21-04-2010,31.4,27.4,39.9,,,,,,
22-04-2010,32,26.3,39.5,,,,,,
23-04-2010,31.3,27.6,38.5,,,,,,
24-04-2010,31.5,26,39.6,,,,,,
25-04-2010,31.6,27,40,,,,,,
26-04-2010,31.9,26.5,39.1,,,,,,
27-04-2010,32.2,28.5,38.8,,,,,,
28-04-2010,31.8,28,38.8,,,,,,
29-04-2010,31.8,28,38.5,,,,,,
30-04-2010,31.2,26.9,39.5,,,,,,
01-05-2010,32,25.2,39,6.1,,,,,
02-05-2010,33.3,27.5,41.5,0,,,,,
03-05-2010,31.5,,39.6,,,,,,
04-05-2010,31.3,25,37.8,,,,,,
05-05-2010,29.8,,38.4,,,,,,
06-05-2010,28.3,20.6,33.4,82,,,,,
07-05-2010,29.8,,36.6,0,,,,,
08-05-2010,30.1,21.8,36.2,8.9,,,,,
09-05-2010,32.8,28.2,39.6,0,,,,,
10-05-2010,33.2,29,40.2,,,,,,
11-05-2010,32.8,29.2,40.1,,,,,,
12-05-2010,32.6,29.5,39,,,,,,
13-05-2010,32.4,29.3,39.4,,,,,,
14-05-2010,31.4,,39.1,,,,,,
15-05-2010,30.3,25.2,34,,,,,,
16-05-2010,31.9,28.1,38,,,,,,
17-05-2010,31.5,,36.6,,,,,,
18-05-2010,32,27.3,36.8,,,,,,
19-05-2010,31.4,28.4,36,,,,,,
20-05-2010,31.1,28.4,35.4,0,,,,,
21-05-2010,26.9,,28.4,7.1,,,,,
22-05-2010,25.9,,29.4,16,,,,,
23-05-2010,26.9,25,30.5,48,,,,,
24-05-2010,29.2,,35,3,,,,,
25-05-2010,30.2,22.2,34.4,32,,,,,
26-05-2010,33.4,29.2,40.4,0,,,,,
27-05-2010,31.4,,38.4,0,,,,,
28-05-2010,30.8,23.2,35.6,14,,,,,
29-05-2010,32.2,28.2,37,0,,,,,
30-05-2010,32.4,27.4,37.5,,,,,,
31-05-2010,32.7,29.4,38.2,,,,,,
01-06-2010,32.5,29.8,36.9,,,,,,
02-06-2010,32,29.8,36,,,,,,
03-06-2010,32.2,30,36.4,,,,,,
04-06-2010,33.5,29.6,41.5,,,,,,
05-06-2010,33.7,28.9,41,,,,,,
06-06-2010,34.8,29.7,42.2,,,,,,
07-06-2010,32.1,,38.6,,,,,,
08-06-2010,33,26,38,,,,,,
09-06-2010,31.7,27.7,39.8,,,,,,
10-06-2010,31.2,26.7,36.8,,,,,,
11-06-2010,28.7,,35.2,,,,,,
12-06-2010,27.7,25.6,31.4,,,,,,
13-06-2010,27.4,,30.6,,,,,,
14-06-2010,29.3,25.6,31.8,,,,,,
15-06-2010,30.4,27.4,36.4,,,,,,
16-06-2010,31.5,27,36.5,,,,,,
17-06-2010,31.4,28.3,36.7,,,,,,
18-06-2010,30.1,26.7,35,,,,,,
19-06-2010,29.4,,34,,,,,,
20-06-2010,29.5,26.6,35,,,,,,
21-06-2010,30.3,26.7,35,,,,,,
22-06-2010,32.2,27.6,37.8,,,,,,
23-06-2010,27.9,,34.5,,,,,,
24-06-2010,26.8,,32,,,,,,
25-06-2010,24.8,23.8,25.7,53.1,,,,,
26-06-2010,27.7,24.8,30.8,34,,,,,
27-06-2010,30.1,27.5,34.6,1,,,,,
28-06-2010,30.2,,34.4,1,,,,,
29-06-2010,30.7,26.2,36.6,0,,,,,
30-06-2010,28.3,25.7,31,3,,,,,
01-07-2010,29.4,25.8,35,0,,,,,
02-07-2010,27.5,25.8,,6.1,,,,,
03-07-2010,29.9,25.8,33.9,21.1,,,,,
04-07-2010,29.6,,34,0,,,,,
05-07-2010,28,25.6,32.6,0.8,,,,,
06-07-2010,26.2,24.9,,13,,,,,
07-07-2010,28.2,24.7,31.9,36.1,,,,,
08-07-2010,29.7,25.9,33.2,2,,,,,
09-07-2010,30.1,26.3,35,0,,,,,
10-07-2010,30.2,27.6,35,,,,,,
11-07-2010,29.8,27.7,33.3,2,,,,,
12-07-2010,29.9,26.1,33.8,0,,,,,
13-07-2010,28.9,26.2,34.4,,,,,,
14-07-2010,29.6,26.6,32.6,,,,,,
15-07-2010,29.9,25.2,33.9,41.9,,,,,
16-07-2010,30.2,27.1,33.8,0,,,,,
17-07-2010,29.9,26.8,34.4,,,,,,
18-07-2010,30.2,26.8,35.2,,,,,,
19-07-2010,30.5,27.2,35.4,,,,,,
20-07-2010,30.8,27,35.2,,,,,,
21-07-2010,29.3,27,34,,,,,,
22-07-2010,27.9,26.9,30.5,,,,,,
23-07-2010,28.5,26.7,31.4,,,,,,
24-07-2010,26.8,,28.4,,,,,,
25-07-2010,25.8,24.4,28,64,,,,,
26-07-2010,27.1,24.8,30,23.9,,,,,
27-07-2010,27.5,25,31,4.1,,,,,
28-07-2010,28.7,25.7,32.5,3,,,,,
29-07-2010,29.1,26.2,33.2,0.3,,,,,
30-07-2010,27.4,26.2,,4.1,,,,,
31-07-2010,29.6,26.6,34,9.9,,,,,
01-08-2010,29.2,,33.3,0,,,,,
02-08-2010,27.3,26,30.2,5.1,,,,,
03-08-2010,26.9,25.6,32.1,0,,,,,
04-08-2010,26.9,25.1,32.9,43.9,,,,,
05-08-2010,26.1,24.2,33.2,89.9,,,,,
06-08-2010,27.9,24.4,32.2,106.9,,,,,
07-08-2010,29.2,26.2,33.5,3,,,,,
08-08-2010,29.4,25.5,33.9,0,,,,,
09-08-2010,30.3,26.1,34.8,,,,,,
10-08-2010,30.6,27,35,,,,,,
11-08-2010,30.3,27.6,35.1,,,,,,
12-08-2010,29.1,26.6,32.7,,,,,,
13-08-2010,29.2,26.8,35,,,,,,
14-08-2010,29.6,26.8,33.6,,,,,,
15-08-2010,29.6,,33.8,,,,,,
16-08-2010,30.9,27,35.6,0,,,,,
17-08-2010,30.4,26.9,35,0,,,,,
18-08-2010,30.6,27.2,35.6,,,,,,
19-08-2010,29.3,,33.5,,,,,,
20-08-2010,27.7,25.6,30.2,2,,,,,
21-08-2010,30.1,25.8,35.2,0,,,,,
22-08-2010,30.8,26.4,35.7,0,,,,,
23-08-2010,30.7,26,36.1,,,,,,
24-08-2010,30,27.3,36,,,,,,
25-08-2010,29.8,27.2,34.3,,,,,,
26-08-2010,27.6,26.4,32,,,,,,
27-08-2010,26.8,,29,,,,,,
28-08-2010,28.7,26.2,31.3,,,,,,
29-08-2010,27.1,,31.7,0,,,,,
30-08-2010,27.6,24.6,32.1,4.1,,,,,
31-08-2010,27.8,26,31.4,8.9,,,,,
01-09-2010,28.6,25.7,33,7.1,,,,,
02-09-2010,29.2,26.8,32.1,0,,,,,
03-09-2010,29.3,26.6,33.4,1,,,,,
04-09-2010,29.5,26.6,33.2,2,,,,,
05-09-2010,29.9,27,34.3,0.5,,,,,
06-09-2010,28.8,,34.3,0,,,,,
07-09-2010,28.3,25.8,32.4,23.1,,,,,
08-09-2010,29.4,25.8,33.8,11.9,,,,,
09-09-2010,29.9,27,34.5,0.5,,,,,
10-09-2010,29.3,,35.6,0,,,,,
11-09-2010,27.6,24.2,34.5,41.9,,,,,
12-09-2010,26.4,,31.1,32,,,,,
13-09-2010,27.1,24.7,29.5,26.9,,,,,
14-09-2010,28.2,26.3,31.7,0,,,,,
15-09-2010,28.3,25.2,32,,,,,,
16-09-2010,27.6,25.8,32,,,,,,
17-09-2010,27,,31.5,,,,,,
18-09-2010,25.9,24.4,27.5,80,,,,,
19-09-2010,26,25,29.4,38.1,,,,,
20-09-2010,27.1,25,30.2,9.9,,,,,
21-09-2010,29.3,25.8,33.7,2,,,,,
22-09-2010,28.9,25.6,34.6,0,,,,,
23-09-2010,26.8,,33.6,5.1,,,,,
24-09-2010,28.7,22.8,34,27.9,,,,,
25-09-2010,29.6,24.8,34.2,0,,,,,
26-09-2010,30,25.9,35.4,,,,,,
27-09-2010,29.9,25.6,35.4,,,,,,
28-09-2010,29.9,26,35,,,,,,
29-09-2010,29,,34.1,,,,,,
30-09-2010,29.3,25.2,33.8,,,,,,
01-10-2010,27.5,25.4,32.4,,,,,,
02-10-2010,27.8,25.2,32.6,,,,,,
03-10-2010,29.2,24.9,34.5,,,,,,
04-10-2010,29.8,25.1,34.5,,,,,,
05-10-2010,26.1,,30.8,,,,,,
06-10-2010,25.6,24.1,28.8,,,,,,
07-10-2010,24.8,23.7,25.5,26.9,,,,,
08-10-2010,27.1,24.1,30.4,45,,,,,
09-10-2010,27.9,25.2,32,0,,,,,
10-10-2010,28.2,25.4,32.3,,,,,,
11-10-2010,28.8,25.3,33.5,,,,,,
12-10-2010,28.5,25.4,33.4,,,,,,
13-10-2010,27.1,24.6,29.4,,,,,,
14-10-2010,26.2,,29.2,,,,,,
15-10-2010,25.8,23.4,28,46,,,,,
16-10-2010,27.2,24.4,32,17,,,,,
17-10-2010,26.8,24.4,32,6.1,,,,,
18-10-2010,28.2,24,33.5,5.1,,,,,
19-10-2010,28.4,24.7,33,0,,,,,
20-10-2010,29.1,25.1,34,,,,,,
21-10-2010,29.3,25.2,34.4,,,,,,
22-10-2010,27.1,,33.6,,,,,,
23-10-2010,26.9,23.1,31.9,10.9,,,,,
24-10-2010,28.1,24.7,32,0.3,,,,,
25-10-2010,28.1,25.2,33.3,0,,,,,
26-10-2010,27.1,,32.6,,,,,,
27-10-2010,27.2,23.7,32.5,,,,,,
28-10-2010,27.1,23.4,32,,,,,,
29-10-2010,26,23.2,30.2,,,,,,
30-10-2010,26.2,23.2,30.6,,,,,,
31-10-2010,24.5,23.1,26.4,0.3,,,,,
01-11-2010,22.9,,25.6,9.9,,,,,
02-11-2010,23.9,20.2,26.8,3,,,,,
03-11-2010,25.4,22,29.6,0,,,,,
04-11-2010,25.4,22.4,31,,,,,,
05-11-2010,24.4,20.6,30.6,,,,,,
06-11-2010,25.3,19.5,30.2,,,,,,
07-11-2010,25.5,22.3,30.7,,,,,,
08-11-2010,25,22.8,27.3,,,,,,
09-11-2010,25.2,,31.2,0,,,,,
10-11-2010,26.7,21.8,33.4,2,,,,,
11-11-2010,27.2,23,33.4,0,,,,,
12-11-2010,26.2,23.1,32.6,,,,,,
13-11-2010,26.2,22.4,31.3,,,,,,
14-11-2010,26.5,23.3,31.6,,,,,,
15-11-2010,25.9,22.4,31.2,,,,,,
16-11-2010,26.1,22,32,,,,,,
17-11-2010,26.3,21.4,32.8,,,,,,
18-11-2010,26.2,21,33.4,,,,,,
19-11-2010,26.4,21.8,33.6,,,,,,
20-11-2010,27.2,21.6,33.8,,,,,,
21-11-2010,25.9,22.8,31.5,,,,,,
22-11-2010,25,21.2,30.4,0,,,,,
23-11-2010,24.8,20,31.5,,,,,,
24-11-2010,24.8,20.3,30.7,,,,,,
25-11-2010,25.2,20.6,32.2,,,,,,
26-11-2010,26.8,20.8,32.4,,,,,,
27-11-2010,26.8,22,32.5,,,,,,
28-11-2010,26.2,22.8,31.3,,,,,,
29-11-2010,26.3,22.3,31.5,,,,,,
30-11-2010,25.5,,30,,,,,,
01-12-2010,23,,28.5,,,,,,
02-12-2010,21.1,,27.5,,,,,,
03-12-2010,21.2,15.4,28,,,,,,
04-12-2010,21.9,15.8,28.2,,,,,,
05-12-2010,20.7,18.9,23.6,,,,,,
06-12-2010,17.8,16.2,23.6,4.1,,,,,
07-12-2010,23.3,17.2,28.5,3,,,,,
08-12-2010,19.4,18.5,21,13,,,,,
09-12-2010,21.8,18.9,25,13,,,,,
10-12-2010,21.8,,24.4,3,,,,,
11-12-2010,22.7,18.7,29,1,,,,,
12-12-2010,24.5,18.4,30.6,0,,,,,
13-12-2010,22.5,,27,,,,,,
14-12-2010,21.5,,27.5,1,,,,,
15-12-2010,20,,27,0,,,,,
16-12-2010,18.3,13,25.6,,,,,,
17-12-2010,18.8,12.5,26.5,,,,,,
18-12-2010,19.1,13,26.5,,,,,,
19-12-2010,18.6,12.7,26.5,,,,,,
20-12-2010,18.8,13.3,26.6,,,,,,
21-12-2010,18.9,11.4,26.8,,,,,,
22-12-2010,18.6,10.5,27.7,,,,,,
23-12-2010,19.6,11.9,29,,,,,,
24-12-2010,20.4,12.6,29.2,,,,,,
25-12-2010,21.1,14,30.2,,,,,,
26-12-2010,20.7,15.3,28.2,,,,,,
27-12-2010,20.4,15.4,27.8,,,,,,
28-12-2010,19.8,14.2,27.6,,,,,,
29-12-2010,19.4,14,27.5,,,,,,
30-12-2010,18.9,12.5,28.8,,,,,,
31-12-2010,20.7,13.5,30.4,,,,,,
01-01-2011,22.3,14.6,30.4,,,,,,
02-01-2011,20,,25.2,,,,,,
03-01-2011,18.7,14.7,25.1,,,,,,
04-01-2011,16.9,13,23.5,,,,,,
05-01-2011,17,10.8,24.8,,,,,,
06-01-2011,16.1,11.2,25.7,,,,,,
07-01-2011,17.4,10.4,25.4,,,,,,
08-01-2011,19.2,11.9,25.5,,,,,,
09-01-2011,19.8,13.1,,,,,,,
10-01-2011,19.3,13.9,28.4,,,,,,
11-01-2011,18,11.1,27.2,,,,,,
12-01-2011,18.3,9.9,28.5,,,,,,
13-01-2011,19.6,11.8,28.6,,,,,,
14-01-2011,19.9,12.8,,,,,,,
15-01-2011,21.8,13.5,32,,,,,,
16-01-2011,22.3,13.8,31.8,,,,,,
17-01-2011,20.8,14,29.6,,,,,,
18-01-2011,19,,29.7,,,,,,
19-01-2011,22.7,15,31.2,,,,,,
20-01-2011,21.9,18,28,,,,,,
21-01-2011,20.7,15.9,27.8,,,,,,
22-01-2011,21.2,14.8,29.2,,,,,,
23-01-2011,22.1,15.2,31.1,,,,,,
24-01-2011,22.5,14.6,32.6,,,,,,
25-01-2011,24.4,15.8,33,,,,,,
26-01-2011,24.2,,32,,,,,,
27-01-2011,24.3,18.8,33.4,,,,,,
28-01-2011,22.7,18.4,29.7,,,,,,
29-01-2011,23.7,18.6,30.6,,,,,,
30-01-2011,24.1,,31.8,,,,,,
31-01-2011,25,20.4,31.7,,,,,,
01-02-2011,23.8,19.5,30.3,,,,,,
02-02-2011,23.3,17.8,30,,,,,,
03-02-2011,22.6,17.2,29.8,,,,,,
04-02-2011,22.7,16.1,31.3,,,,,,
05-02-2011,23.1,16,30.6,,,,,,
06-02-2011,23.8,17.1,31.6,,,,,,
07-02-2011,24.7,16,34.1,,,,,,
08-02-2011,24.9,15.7,35.2,,,,,,
09-02-2011,24.8,15.9,34.6,,,,,,
10-02-2011,24.6,17.5,33.6,,,,,,
11-02-2011,25.7,18.3,34,,,,,,
12-02-2011,26.3,20.6,34.9,,,,,,
13-02-2011,26.1,20,36,,,,,,
14-02-2011,26.5,18,37,,,,,,
15-02-2011,26.7,19,37.5,,,,,,
16-02-2011,24.9,,34.1,,,,,,
17-02-2011,26.3,19.6,34.4,,,,,,
18-02-2011,25.4,22.4,31,,,,,,
19-02-2011,25,,32.1,,,,,,
20-02-2011,23.1,,28.7,,,,,,
21-02-2011,21.3,,25.3,11.9,,,,,
22-02-2011,23.4,,29.2,0,,,,,
23-02-2011,23.2,16.8,30.5,,,,,,
24-02-2011,23.8,17.3,31.2,,,,,,
25-02-2011,25,18.1,32.6,,,,,,
26-02-2011,25.3,19.8,32.4,,,,,,
27-02-2011,26.4,19.4,33,,,,,,
28-02-2011,24.8,19.4,32.6,,,,,,
